Date,BRENT_PRICE,OilNewsShock,OilSurprise
2011-10-01,109.55000000000001,-0.15278013183668757,0.0
2011-11-01,110.58909090909091,0.8939539270283243,0.0
2011-12-01,107.99863636363635,-0.356458994127559,-4.916568331324604
2012-01-01,110.53136363636364,0.20632540358179952,0.0
2012-02-01,119.39190476190477,-0.029054799009691847,0.0
2012-03-01,125.44545454545455,0.784751689386223,0.0
2012-04-01,120.05666666666667,0.24063874434988755,0.0
2012-05-01,110.2891304347826,-0.3856336478636065,0.0
2012-06-01,95.15571428571428,-0.36812562156261563,1.490841835031829
2012-07-01,102.49454545454546,0.6703576310954897,0.0
2012-08-01,113.35608695652174,0.889111873743037,0.0
2012-09-01,112.917,0.366716761812549,0.0
2012-10-01,111.7108695652174,-0.2515652750980356,0.0
2012-11-01,109.13818181818182,-0.07773850880404555,0.0
2012-12-01,109.44380952380953,-0.28562219812972955,0.9944110031743462
2013-01-01,112.81173913043479,0.31250565033261724,0.0
2013-02-01,116.11800000000001,0.16430715373994836,0.0
2013-03-01,108.47333333333333,-0.383542027094866,0.0
2013-04-01,102.24818181818182,-0.25921885392347294,0.0
2013-05-01,102.50130434782609,0.16248527258302423,-1.3607161850187028
2013-06-01,102.9195,0.1894274611148,0.0
2013-07-01,107.85434782608696,0.6182980381651376,0.0
2013-08-01,111.28045454545455,-0.07052223294410298,0.0
2013-09-01,111.8047619047619,0.06362224893820845,0.0
2013-10-01,109.07652173913044,0.13725652508100525,0.0
2013-11-01,107.96,-0.11144201084991862,0.0
2013-12-01,110.79363636363637,0.6426503974155726,1.006536826380158
2014-01-01,108.19739130434782,-0.19812368810882713,0.0
2014-02-01,108.88700000000001,-0.044531303873754494,0.0
2014-03-01,107.48095238095237,0.0514680128382354,0.0
2014-04-01,107.84772727272728,-0.018508882722691297,0.0
2014-05-01,109.53909090909092,0.10496074182617701,0.0
2014-06-01,111.79523809523809,0.3545000070992207,0.42851134062250246
2014-07-01,106.86434782608696,-0.4381447112306579,0.0
2014-08-01,101.60809523809523,0.08722188445673984,0.0
2014-09-01,97.27454545454545,-0.16107172026645272,0.0
2014-10-01,87.42521739130434,-0.2764119863445895,0.0
2014-11-01,79.3355,-0.9869169148213338,-9.796069628596289
2014-12-01,62.17565217391304,-1.2412203634377712,0.0
2015-01-01,48.08363636363636,-1.689378075003543,0.0
2015-02-01,58.0955,1.030226324080852,0.0
2015-03-01,55.88545454545454,-0.2471285840319799,0.0
2015-04-01,59.35181818181818,0.7630852782137214,0.0
2015-05-01,64.1047619047619,0.9306750388082086,0.0
2015-06-01,61.47772727272727,-0.3949488388902102,2.4056171564772404
2015-07-01,56.56130434782609,-0.8969936335129175,0.0
2015-08-01,46.58428571428571,-0.6689537169882939,0.0
2015-09-01,47.62318181818182,0.4134260838296521,0.0
2015-10-01,48.43,-0.17098247375992967,0.0
2015-11-01,44.26761904761905,-0.3748783969247207,0.0
2015-12-01,37.97130434782609,-0.7698627351357819,-1.9668139100704445
2016-01-01,30.98095238095238,-1.2929579520638326,0.0
2016-02-01,32.163333333333334,-0.22939651791615284,0.0
2016-03-01,38.21565217391304,0.9962287899781237,0.0
2016-04-01,41.583333333333336,-0.15187983491624749,0.0
2016-05-01,46.84909090909091,0.6792464128472383,0.0
2016-06-01,48.24727272727273,-0.1770446016289529,0.582575139176583
2016-07-01,44.951904761904764,-0.4528878840711025,0.0
2016-08-01,45.843043478260874,0.1189274105169856,0.0
2016-09-01,46.567727272727275,0.24870447283671346,1.4727297897900193
2016-10-01,49.522380952380956,0.41093056832079616,0.0
2016-11-01,44.73409090909091,-0.5793797051617606,7.91404059403762
2016-12-01,53.365,0.7086845393102761,2.0404579621780123
2017-01-01,54.59409090909091,0.08901653408704874,0.0
2017-02-01,54.8695,-0.03179032404754296,0.0
2017-03-01,51.589130434782604,-1.4425063041961181,0.0
2017-04-01,52.44500000000001,0.21703780157455996,0.0
2017-05-01,50.326521739130435,-0.8328997339371286,-4.41644778310952
2017-06-01,46.36818181818182,-0.26420964099602673,0.0
2017-07-01,48.47857142857143,-0.1449934034705647,0.0
2017-08-01,51.70434782608696,-0.1520757414392232,0.0
2017-09-01,56.152857142857144,0.32443706724488564,0.0
2017-10-01,57.50772727272727,-0.3486109778555899,0.0
2017-11-01,62.71409090909091,0.12556813519738738,0.21630901693183507
2017-12-01,64.39619047619047,-0.1117328946322315,0.0
2018-01-01,68.97521739130435,0.7325011228803984,0.0
2018-02-01,65.3175,-0.5046465050387093,0.0
2018-03-01,66.1531818181818,-0.10225293145429594,0.0
2018-04-01,71.95904761904762,0.47425564352743266,0.0
2018-05-01,76.86217391304348,0.5388658853656386,0.0
2018-06-01,74.4047619047619,-0.5831886971683538,-0.4130092757360921
2018-07-01,74.2540909090909,0.5294960350409211,0.0
2018-08-01,72.52826086956522,-0.20893271379353645,0.0
2018-09-01,78.89099999999999,0.6564596940208821,0.0
2018-10-01,81.03217391304348,0.12149689586130322,0.0
2018-11-01,64.74818181818182,-1.3685992177175907,0.0
2018-12-01,56.26285714285714,-0.2447966896801907,2.07348679679867
2019-01-01,59.025217391304345,0.35962477880472876,0.0
2019-02-01,63.9605,0.1517462342010795,0.0
2019-03-01,66.13857142857144,-0.17808513427363806,0.0
2019-04-01,71.20954545454545,0.3628493694964929,0.0
2019-05-01,71.17260869565217,-0.7347359961140314,0.0
2019-06-01,64.2205,-0.33975076992957615,0.0
2019-07-01,63.9191304347826,0.3395291323618024,-4.251048097619388
2019-08-01,59.041818181818186,-0.3748389650611249,0.0
2019-09-01,62.826666666666675,0.48197852185687173,0.0
2019-10-01,59.71304347826087,-0.3400181888327622,0.0
2019-11-01,63.21190476190476,0.4635132466348744,0.0
2019-12-01,67.31,0.4622502963974788,1.090508505035817
2020-01-01,63.82478260869566,1.4414572982744303,0.0
2020-02-01,55.702,-0.8114535624060095,0.0
2020-03-01,31.993636363636366,-1.9239758097171007,-8.007737426749562
2020-04-01,18.546818181818182,1.3138212739143362,3.0940649462160628
2020-05-01,29.344285714285714,0.7414620048035757,0.0
2020-06-01,40.26681818181818,-0.674179631293128,-3.149840310433884
2020-07-01,43.24217391304348,-0.07202838847948002,0.0
2020-08-01,44.75904761904762,-0.7379957308695794,0.0
2020-09-01,40.90954545454545,-0.5826109751692493,0.0
2020-10-01,40.18954545454546,-0.291036694449014,0.0
2020-11-01,42.69238095238095,-0.1676225177801478,0.0
2020-12-01,50.03217391304348,-0.06503074006202851,0.563137829641395
2021-01-01,54.60476190476191,-0.5778110950222807,3.899417998430563
2021-02-01,62.2765,0.26866362438390906,0.0
2021-03-01,65.41,0.3009824618650811,3.5419347237958796
2021-04-01,64.71954545454545,0.5129892999970512,5.991632222929873
2021-05-01,68.5352380952381,0.8992703670969532,0.0
2021-06-01,73.1640909090909,0.36360474028399664,2.2925007532095663
2021-07-01,75.1659090909091,0.019142986170709916,-9.851298268875022
2021-08-01,70.81590909090909,-0.3147083142103972,0.0
2021-09-01,74.48863636363636,1.015760795186652,0.4390282348823775
2021-10-01,83.53809523809524,0.7705932795655408,2.361261487325598
2021-11-01,81.05,-0.5218341421272874,-1.0130750354233125
2021-12-01,74.26347826086956,-0.49656758152090014,1.7069751201240932
2022-01-01,86.50523809523808,0.8522287791057341,1.4985078326623733
2022-02-01,97.12899999999999,0.20967705216092372,0.6492342056890332
2022-03-01,117.24521739130434,1.1589724435645128,1.020230642989599
2022-04-01,105.17095238095239,-0.41804567878166843,0.0
2022-05-01,113.11136363636363,0.8079062673307621,0.4644825107300398
2022-06-01,122.68772727272727,0.2666071424046354,-2.121493222584776
2022-07-01,111.92571428571429,-1.5284523643533043,0.0
2022-08-01,100.47608695652173,-0.8625649365210946,-2.904996658248558
2022-09-01,89.74954545454545,-0.6092331240191604,0.5554531127177963
2022-10-01,93.33190476190477,0.8249900068007756,2.4641871317219377
2022-11-01,91.41545454545455,-0.31727729228827767,0.0
2022-12-01,81.06272727272727,-0.5175798710392452,-2.8790551863806995
2023-01-01,82.51590909090909,0.16272770514393026,0.0
2023-02-01,82.58500000000001,-0.3578309492217428,0.0
2023-03-01,78.43434782608696,-0.5444578687975978,0.0
2023-04-01,84.8305,0.7779760977112515,0.0
2023-05-01,75.77478260869565,-0.9911199872566404,0.0
2023-06-01,74.83909090909091,0.10438583996063543,0.4626838105740375
2023-07-01,80.10809523809523,0.3105036346079896,0.0
2023-08-01,86.11608695652174,0.2634335721723802,0.0
2023-09-01,93.72238095238096,0.4709271233739839,0.0
2023-10-01,90.59590909090909,-0.16534366151930893,0.0
2023-11-01,82.94,-0.571544726123262,-2.4651491943871404
2023-12-01,77.87857142857143,0.011208893183722398,0.0
