#NAME?,LSG Natural Gas TTF NL 1st Fut. Qtr - SETT. PRICE,LSG Natural Gas TTF NL 1st Fut. Day - SETT. PRICE,,
24/10/2007,28.5,23.6,,
23/10/2007,28.63,23.2,,
22/10/2007,27.8,23.7,,
19/10/2007,27.28,21,,
18/10/2007,27.3,21.85,,
17/10/2007,27.05,20.7,,
16/10/2007,24.9,19.65,,
15/10/2007,23.98,17.4,,
12/10/2007,23.88,17.5,,
11/10/2007,24.1,19.1,,
10/10/2007,23.25,17.5,,
09/10/2007,22.75,18.25,,
08/10/2007,22.38,17.75,,
05/10/2007,22.4,17.9,,
04/10/2007,22.33,17.35,,
03/10/2007,22.53,17.4,,
02/10/2007,22.95,20.2,,
01/10/2007,22.5,20,,
28/09/2007,19.85,17.2,,
27/09/2007,19.75,19,,
26/09/2007,20.25,17.75,,
25/09/2007,20.85,19.43,,
24/09/2007,21.65,18.6,,
21/09/2007,21.45,18.5,,
20/09/2007,19.93,17.65,,
19/09/2007,19.5,17.5,,
18/09/2007,19.28,17.85,,
17/09/2007,18.95,17.95,,
14/09/2007,19.85,18.75,,
13/09/2007,19.53,17.6,,
12/09/2007,20.08,17.15,,
11/09/2007,19.58,16.18,,
10/09/2007,19.8,16.6,,
07/09/2007,18.75,15.15,,
06/09/2007,18.55,14.6,,
05/09/2007,18.35,14.65,,
04/09/2007,18.13,14.65,,
03/09/2007,17.93,14.38,,
31/08/2007,17.7,14.28,,
30/08/2007,17.65,14.15,,
29/08/2007,17.65,14.25,,
28/08/2007,17.9,15.1,,
27/08/2007,17.93,14.1,,
24/08/2007,17.93,14.1,,
23/08/2007,17.93,14.6,,
22/08/2007,18.25,13.6,,
21/08/2007,18.1,14.48,,
20/08/2007,18.38,14.83,,
17/08/2007,18.85,14.75,,
16/08/2007,19,15.73,,
15/08/2007,19.1,14.85,,
14/08/2007,19,14.65,,
13/08/2007,18.65,14.35,,
10/08/2007,18.65,14.35,,
09/08/2007,18.95,13.75,,
08/08/2007,18.6,13.45,,
07/08/2007,18.53,13.3,,
06/08/2007,18.75,13.8,,
03/08/2007,19.5,14.2,,
02/08/2007,19.93,13.9,,
01/08/2007,19.95,13.9,,
31/07/2007,20,14.85,,
30/07/2007,20.75,16,,
27/07/2007,20.45,14.6,,
26/07/2007,20.45,14.75,,
25/07/2007,20,14.5,,
24/07/2007,20.35,16,,
23/07/2007,20.75,15.7,,
20/07/2007,20.55,16,,
19/07/2007,20.15,15,,
18/07/2007,19.93,16.05,,
17/07/2007,20.55,16.63,,
16/07/2007,21,17.55,,
13/07/2007,20.15,16.5,,
12/07/2007,19.93,15.33,,
11/07/2007,19.7,15.05,,
10/07/2007,19.43,14.43,,
09/07/2007,20.38,15.6,,
06/07/2007,20.15,14.73,,
05/07/2007,18.95,12.8,,
04/07/2007,18.3,12.05,,
03/07/2007,18.3,11.8,,
02/07/2007,18.7,12.9,,
29/06/2007,10.83,11,,
28/06/2007,10.5,10.25,,
27/06/2007,10.48,10.55,,
26/06/2007,10.45,10.6,,
25/06/2007,10.35,10.5,,
22/06/2007,10.4,10,,
21/06/2007,10.33,10.05,,
20/06/2007,10.33,10.1,,
19/06/2007,10.3,10.25,,
18/06/2007,10.5,10.5,,
15/06/2007,10.3,10.3,,
14/06/2007,10.15,10.35,,
13/06/2007,10.2,10.8,,
12/06/2007,10.5,10.28,,
11/06/2007,10.6,10.3,,
08/06/2007,10.9,11,,
07/06/2007,11.35,11.3,,
06/06/2007,11.25,11.4,,
05/06/2007,11.5,11.45,,
04/06/2007,11.3,10.68,,
01/06/2007,11.3,10.65,,
31/05/2007,11.85,10.95,,
30/05/2007,12.35,12.65,,
29/05/2007,12.95,12.63,,
28/05/2007,13.23,12.8,,
25/05/2007,13.23,12.8,,
24/05/2007,13.15,12.85,,
23/05/2007,12.5,12.5,,
22/05/2007,12.38,11.9,,
21/05/2007,12.4,11.85,,
18/05/2007,12.55,12.55,,
17/05/2007,12.65,12.15,,
16/05/2007,12.5,12,,
15/05/2007,12.85,12.55,,
14/05/2007,13.1,13.8,,
11/05/2007,11.8,11.6,,
10/05/2007,11.65,11.1,,
09/05/2007,11.8,11.53,,
08/05/2007,11,10.78,,
07/05/2007,10.55,10.75,,
04/05/2007,10.55,10.75,,
03/05/2007,10.83,10.3,,
02/05/2007,10.13,9.6,,
01/05/2007,9.75,9.03,,
30/04/2007,9.5,7.73,,
27/04/2007,9.15,6.6,,
26/04/2007,9.25,7.68,,
25/04/2007,9.35,8.45,,
24/04/2007,9.3,8.7,,
23/04/2007,9.23,8.6,,
20/04/2007,9.25,9.1,,
19/04/2007,9.3,9.2,,
18/04/2007,9.35,9.23,,
17/04/2007,9.5,9.03,,
16/04/2007,9.6,8.85,,
13/04/2007,9.55,8.9,,
12/04/2007,9.45,8.93,,
11/04/2007,9.6,8.85,,
10/04/2007,9.43,8.85,,
09/04/2007,9.45,9.3,,
06/04/2007,9.45,9.3,,
05/04/2007,9.45,9.3,,
04/04/2007,9.7,10.3,,
03/04/2007,10.05,10.3,,
02/04/2007,10.2,10.1,,
30/03/2007,10.95,10.8,,
29/03/2007,11.48,11.5,,
28/03/2007,11.05,10.6,,
27/03/2007,10.7,10.45,,
26/03/2007,10.55,10.35,,
23/03/2007,10.4,10.25,,
22/03/2007,10.2,9.5,,
21/03/2007,10.13,9.6,,
20/03/2007,10.15,9.85,,
19/03/2007,10.35,10.45,,
16/03/2007,10.83,10.65,,
15/03/2007,11.18,10.8,,
14/03/2007,11,10.35,,
13/03/2007,10.98,10.15,,
12/03/2007,10.8,10.05,,
09/03/2007,10.65,10.1,,
08/03/2007,10.85,9.9,,
07/03/2007,10.45,9.8,,
06/03/2007,10.65,9.85,,
05/03/2007,10.15,10.45,,
02/03/2007,11.25,10.7,,
01/03/2007,11.9,11.3,,
28/02/2007,10.3,9.6,,
27/02/2007,10.25,9.15,,
26/02/2007,10.25,9.2,,
23/02/2007,9.5,8.45,,
22/02/2007,9.03,7.85,,
21/02/2007,8.75,8,,
20/02/2007,8.8,7.55,,
19/02/2007,9.03,8.9,,
16/02/2007,9.3,9,,
15/02/2007,9.08,9.18,,
14/02/2007,9,8.4,,
13/02/2007,9.38,9.5,,
12/02/2007,9.68,8.4,,
09/02/2007,10.2,10.03,,
08/02/2007,10.38,10.1,,
07/02/2007,10.7,11.2,,
06/02/2007,10.75,10.75,,
05/02/2007,10.8,9.95,,
02/02/2007,10.95,10.55,,
01/02/2007,11.55,10.45,,
31/01/2007,11.65,11.25,,
30/01/2007,11.8,11.6,,
29/01/2007,12.25,11.7,,
26/01/2007,12.55,12.85,,
25/01/2007,12.8,13.8,,
24/01/2007,12.85,14.15,,
23/01/2007,13.1,15.65,,
22/01/2007,13.15,15.55,,
19/01/2007,13.3,14.3,,
18/01/2007,13.3,12.63,,
17/01/2007,13.5,13,,
16/01/2007,14.05,14.5,,
15/01/2007,13.25,13.95,,
12/01/2007,13.05,13.43,,
11/01/2007,12.95,13.08,,
10/01/2007,13,13.65,,
09/01/2007,13.3,13.48,,
08/01/2007,13.7,13.28,,
05/01/2007,14.53,14.1,,
04/01/2007,14.5,14.23,,
03/01/2007,14.3,14.2,,
02/01/2007,14.7,14.5,,
01/01/2007,17.45,14,,
29/12/2006,17.45,14,,
28/12/2006,17.35,14,,
27/12/2006,18.2,16,,
26/12/2006,19.1,15.5,,
25/12/2006,19.1,15.5,,
22/12/2006,19.1,15.5,,
21/12/2006,19.75,18.7,,
20/12/2006,20.23,19.15,,
19/12/2006,20.5,21.75,,
18/12/2006,19.95,18.33,,
15/12/2006,20.95,17.5,,
14/12/2006,20.2,14.8,,
13/12/2006,19.95,15.35,,
12/12/2006,20.3,15.38,,
11/12/2006,21,15.5,,
08/12/2006,21.3,17,,
07/12/2006,20.75,16.55,,
06/12/2006,20.1,15.63,,
05/12/2006,20.8,17.6,,
04/12/2006,21,15.53,,
01/12/2006,22.05,16.35,,
30/11/2006,23,17.65,,
29/11/2006,23.58,17.95,,
28/11/2006,23.53,17.9,,
27/11/2006,23.73,18.28,,
24/11/2006,24.6,19.65,,
23/11/2006,24.75,19.9,,
22/11/2006,25,20.18,,
21/11/2006,25.45,20.7,,
20/11/2006,26.45,20.83,,
17/11/2006,26.4,19,,
16/11/2006,26.4,19.15,,
15/11/2006,26.75,18.23,,
14/11/2006,27.1,17.85,,
13/11/2006,27.4,17.75,,
10/11/2006,28.35,21.95,,
09/11/2006,28.6,22.33,,
08/11/2006,28.4,21.6,,
07/11/2006,28.5,21.2,,
06/11/2006,28.6,22.5,,
03/11/2006,29,20.6,,
02/11/2006,29.4,21,,
01/11/2006,29.3,21,,
31/10/2006,29.7,16.5,,
30/10/2006,30.15,17.15,,
27/10/2006,30.65,15.7,,
26/10/2006,30.25,13.65,,
25/10/2006,30.25,14.08,,
24/10/2006,30.65,14.33,,
23/10/2006,31.08,16.5,,
20/10/2006,31.28,13,,
19/10/2006,31.2,16.55,,
18/10/2006,31.35,16,,
17/10/2006,31.38,17.43,,
16/10/2006,31.65,16.55,,
13/10/2006,32.1,16.18,,
12/10/2006,32,15.08,,
11/10/2006,32.25,16.1,,
10/10/2006,32.35,13.6,,
09/10/2006,32.35,16,,
06/10/2006,31.9,13,,
05/10/2006,31.9,11.63,,
04/10/2006,32,9.9,,
03/10/2006,31.65,2.4,,
02/10/2006,32.45,11.08,,
29/09/2006,26.2,14.1,,
28/09/2006,26.05,11.75,,
27/09/2006,26.05,11.7,,
26/09/2006,26.4,11.8,,
25/09/2006,26.65,13,,
22/09/2006,26.65,10.9,,
21/09/2006,26.58,11.73,,
20/09/2006,26.95,13,,
19/09/2006,27.3,14.95,,
18/09/2006,27.6,16.25,,
15/09/2006,28,16.85,,
14/09/2006,27.85,18.75,,
13/09/2006,27.85,18.55,,
12/09/2006,27.65,18.25,,
11/09/2006,27.7,19,,
08/09/2006,27.7,19.05,,
07/09/2006,27.75,19.2,,
06/09/2006,27.8,19.1,,
05/09/2006,27.9,19.2,,
04/09/2006,28.3,19.15,,
01/09/2006,29.2,18.7,,
31/08/2006,29.45,16.85,,
30/08/2006,29.55,18.7,,
29/08/2006,29.65,18.15,,
28/08/2006,29.7,17.6,,
25/08/2006,29.7,17.6,,
24/08/2006,29.75,17.1,,
23/08/2006,29.65,17.4,,
22/08/2006,29.58,17.1,,
21/08/2006,29.5,16.45,,
18/08/2006,29.45,16.45,,
17/08/2006,29.5,16.6,,
16/08/2006,29.55,16.4,,
15/08/2006,29.6,16.95,,
14/08/2006,29.75,17.6,,
11/08/2006,30.1,17,,
10/08/2006,29.95,18.1,,
09/08/2006,30.15,18.3,,
08/08/2006,30.55,19.5,,
07/08/2006,30.9,20.1,,
04/08/2006,31.05,19.6,,
03/08/2006,31.35,19.8,,
02/08/2006,31.35,20.3,,
01/08/2006,31.35,19.85,,
31/07/2006,31.45,20.2,,
28/07/2006,31.65,21.2,,
27/07/2006,31.65,21.3,,
26/07/2006,31.65,20.65,,
25/07/2006,31.75,20.5,,
24/07/2006,31.75,20.9,,
21/07/2006,32,20,,
20/07/2006,32.15,19.4,,
19/07/2006,32.25,20.1,,
18/07/2006,32.25,20.2,,
17/07/2006,32.25,19.6,,
14/07/2006,32.25,19.9,,
13/07/2006,32.25,19.75,,
12/07/2006,32.25,19.5,,
11/07/2006,32.55,19,,
10/07/2006,32.55,20.35,,
07/07/2006,32.6,19.2,,
06/07/2006,32.55,18.65,,
05/07/2006,32.55,20.4,,
04/07/2006,32.5,19.5,,
03/07/2006,32.7,16.5,,
30/06/2006,19.3,18.1,,
29/06/2006,19.6,18.5,,
28/06/2006,19.8,18.5,,
27/06/2006,19.95,18.8,,
26/06/2006,19.85,19,,
23/06/2006,20,18.6,,
22/06/2006,19.95,18.95,,
21/06/2006,19.9,19,,
20/06/2006,19.95,19.15,,
19/06/2006,20.35,19,,
16/06/2006,20.45,20.2,,
15/06/2006,20.4,20.3,,
14/06/2006,20.3,20,,
13/06/2006,20.2,19.75,,
12/06/2006,20.3,20.1,,
09/06/2006,20.3,19.9,,
08/06/2006,20.25,20.25,,
07/06/2006,20.3,20.15,,
06/06/2006,20.75,20.35,,
05/06/2006,20.83,21,,
02/06/2006,20.88,20.75,,
01/06/2006,20.75,20.5,,
31/05/2006,21,20.2,,
30/05/2006,21,18.8,,
29/05/2006,21.4,17.8,,
26/05/2006,21.4,17.8,,
25/05/2006,21.5,18.7,,
24/05/2006,21.6,18.2,,
23/05/2006,21.75,20,,
22/05/2006,21.75,20.7,,
19/05/2006,21.75,20.45,,
18/05/2006,21.75,20.1,,
17/05/2006,21.68,19.9,,
16/05/2006,21.78,20.1,,
15/05/2006,21.58,20,,
12/05/2006,21.58,19.9,,
11/05/2006,21.6,20,,
10/05/2006,21.65,19.65,,
09/05/2006,21.7,19.65,,
08/05/2006,21.5,19.9,,
05/05/2006,21.55,19.75,,
04/05/2006,21.65,19.9,,
03/05/2006,21.7,20.55,,
02/05/2006,21.8,20.4,,
01/05/2006,21.8,20.48,,
28/04/2006,21.8,20.48,,
27/04/2006,21.8,21.2,,
26/04/2006,22,21.2,,
25/04/2006,22.05,21.4,,
24/04/2006,22.05,19.75,,
21/04/2006,22.05,21.2,,
20/04/2006,22.05,21.25,,
19/04/2006,21.9,21,,
18/04/2006,22.1,20.9,,
17/04/2006,22.2,21.65,,
14/04/2006,22.2,21.65,,
13/04/2006,22.2,21.65,,
12/04/2006,22.2,21.65,,
11/04/2006,22.05,21.8,,
10/04/2006,22,21.8,,
07/04/2006,22.2,21.5,,
06/04/2006,22.2,21.45,,
05/04/2006,22.25,21.55,,
04/04/2006,22.45,22.25,,
03/04/2006,22.4,22.43,,
31/03/2006,22.1,22.33,,
30/03/2006,21.35,19.75,,
29/03/2006,22.25,21.65,,
28/03/2006,22.25,21.83,,
27/03/2006,22.15,19.65,,
24/03/2006,22.05,21.7,,
23/03/2006,21.8,21.5,,
22/03/2006,22.2,23.25,,
21/03/2006,22.53,23.63,,
20/03/2006,23.5,30.1,,
17/03/2006,23.55,34.5,,
16/03/2006,23.55,37.25,,
15/03/2006,23,46.5,,
14/03/2006,23.55,34.55,,
13/03/2006,23.6,28,,
10/03/2006,22.43,27.7,,
09/03/2006,21.7,25.78,,
08/03/2006,21.4,23.55,,
07/03/2006,20.9,23.9,,
06/03/2006,20.75,25,,
03/03/2006,20.35,22.25,,
02/03/2006,20.4,22.18,,
01/03/2006,20.18,22.1,,
28/02/2006,20.3,22.08,,
27/02/2006,20.15,22,,
24/02/2006,20.3,22.15,,
23/02/2006,20.4,21.6,,
22/02/2006,20.4,22.73,,
21/02/2006,20.3,22.43,,
20/02/2006,20.3,21.75,,
17/02/2006,20.4,21.75,,
16/02/2006,20.35,22.1,,
15/02/2006,20.4,21.45,,
14/02/2006,20.15,21.05,,
13/02/2006,20.4,20.9,,
10/02/2006,20.4,23.13,,
09/02/2006,20.6,22.5,,
08/02/2006,20.23,23.15,,
07/02/2006,20.3,21.3,,
06/02/2006,20.55,21.88,,
03/02/2006,20.85,23.6,,
02/02/2006,20.85,24.68,,
01/02/2006,20.85,24.25,,
31/01/2006,20.8,24.25,,
30/01/2006,20.68,25,,
27/01/2006,20.65,24.55,,
26/01/2006,20.8,26.55,,
25/01/2006,20.88,26.9,,
24/01/2006,21.08,27.5,,
23/01/2006,21.08,27.5,,
20/01/2006,21.15,26.5,,
19/01/2006,21.1,25.4,,
18/01/2006,20.93,25.55,,
17/01/2006,20.8,25.28,,
16/01/2006,20.7,25.4,,
13/01/2006,20.78,24,,
12/01/2006,20.85,24.8,,
11/01/2006,20.68,24.6,,
10/01/2006,20.68,20.5,,
09/01/2006,20.25,26.7,,
06/01/2006,20.33,26.9,,
05/01/2006,20.45,27.85,,
04/01/2006,20.1,26.85,,
03/01/2006,20.08,26.73,,
02/01/2006,26.4,25.98,,
30/12/2005,26.4,25.98,,
29/12/2005,25.5,26.45,,
28/12/2005,25.35,25.88,,
27/12/2005,25.23,23.25,,
26/12/2005,25.23,23.25,,
23/12/2005,25.23,23.25,,
22/12/2005,25.25,22.2,,
21/12/2005,25.15,23.53,,
20/12/2005,24.95,23.2,,
19/12/2005,25.38,21.9,,
16/12/2005,25.5,23.75,,
15/12/2005,25.48,23.63,,
14/12/2005,25.85,22.75,,
13/12/2005,26.03,23.55,,
12/12/2005,25.93,21.68,,
09/12/2005,25.9,16.5,,
08/12/2005,26.3,20,,
07/12/2005,26.48,21.8,,
06/12/2005,26.55,22.55,,
05/12/2005,26.63,21.53,,
02/12/2005,27.2,20.75,,
01/12/2005,27.4,26.5,,
30/11/2005,27.48,26.55,,
29/11/2005,28.38,27,,
28/11/2005,27.4,29.13,,
25/11/2005,25.68,26.5,,
24/11/2005,25.55,22.5,,
23/11/2005,25.9,22.38,,
22/11/2005,25.6,21,,
21/11/2005,25.4,18.75,,
18/11/2005,25.1,19.5,,
17/11/2005,25.1,20.75,,
16/11/2005,25.33,20.3,,
15/11/2005,25.3,20,,
14/11/2005,25.1,17.5,,
11/11/2005,24.8,14.5,,
10/11/2005,24.8,17,,
09/11/2005,24.4,16.93,,
08/11/2005,24.45,15.38,,
07/11/2005,24.6,15.25,,
04/11/2005,24.78,13,,
03/11/2005,24.8,12.25,,
02/11/2005,24.8,12.83,,
01/11/2005,25.05,12.5,,
31/10/2005,25.25,14.9,,
28/10/2005,25.18,15.55,,
27/10/2005,24.98,15.38,,
26/10/2005,25.33,15,,
25/10/2005,25.08,16.68,,
24/10/2005,24.9,17.9,,
21/10/2005,24.7,16.38,,
20/10/2005,24.08,17.48,,
19/10/2005,24.5,16.4,,
18/10/2005,24.53,15.8,,
17/10/2005,24.55,16.1,,
14/10/2005,24.6,14.25,,
13/10/2005,24.8,14.3,,
12/10/2005,24.75,15.3,,
11/10/2005,24.75,14.03,,
10/10/2005,24,15.25,,
07/10/2005,24.73,15.5,,
06/10/2005,24.3,14.5,,
05/10/2005,24.93,17.5,,
04/10/2005,25.15,12.55,,
03/10/2005,25.25,15.48,,
30/09/2005,21.65,14.43,,
29/09/2005,21.75,14.1,,
28/09/2005,21.25,14.28,,
27/09/2005,21.6,14.7,,
26/09/2005,21.45,14.1,,
23/09/2005,22.1,14,,
22/09/2005,21.85,13.9,,
21/09/2005,22.63,14.5,,
20/09/2005,22.83,15.6,,
19/09/2005,23.15,15.2,,
16/09/2005,23.05,15.45,,
15/09/2005,23.28,15.7,,
14/09/2005,23.25,14.7,,
13/09/2005,23.33,14.53,,
12/09/2005,23,14.45,,
09/09/2005,22.55,14.25,,
08/09/2005,22.38,14,,
07/09/2005,22.35,15.35,,
06/09/2005,21.9,15.25,,
05/09/2005,22,15.1,,
02/09/2005,22.2,15.05,,
01/09/2005,22.2,15.78,,
31/08/2005,21.63,15.9,,
30/08/2005,21.45,15.8,,
29/08/2005,20.85,15.65,,
26/08/2005,20.85,15.65,,
25/08/2005,20.85,15,,
24/08/2005,20.58,15.1,,
23/08/2005,20.5,15.33,,
22/08/2005,20.35,15.35,,
19/08/2005,20,15.05,,
18/08/2005,19.93,14.95,,
17/08/2005,19.85,14.8,,
16/08/2005,19.85,14.45,,
15/08/2005,19.8,13.6,,
12/08/2005,19.9,15,,
11/08/2005,20.1,14.2,,
10/08/2005,19.95,14.5,,
09/08/2005,19.95,15.45,,
08/08/2005,19.65,15.45,,
05/08/2005,19.9,15.6,,
04/08/2005,20.05,14.65,,
03/08/2005,20.05,15.4,,
02/08/2005,20.1,15.55,,
01/08/2005,19.8,15.05,,
29/07/2005,19.95,15.5,,
28/07/2005,19.85,15.35,,
27/07/2005,19.85,15.75,,
26/07/2005,19.85,16.4,,
25/07/2005,19.75,15.75,,
22/07/2005,19.6,15.55,,
21/07/2005,19.75,15.45,,
20/07/2005,19.8,15.4,,
19/07/2005,20,15.55,,
18/07/2005,19.98,15.7,,
15/07/2005,19.9,15.5,,
14/07/2005,20.2,16,,
13/07/2005,20.48,15.75,,
12/07/2005,20.55,15.45,,
11/07/2005,20.55,15.55,,
08/07/2005,20.5,15.43,,
07/07/2005,20.4,15.43,,
06/07/2005,20.1,15.45,,
05/07/2005,19.65,15.45,,
04/07/2005,19.55,15.25,,
01/07/2005,19.55,14.7,,
30/06/2005,15.35,14.45,,
29/06/2005,15.35,13.85,,
28/06/2005,15.43,14.2,,
27/06/2005,15.45,13.95,,
24/06/2005,15.38,14.75,,
23/06/2005,15.38,14.45,,
22/06/2005,15.4,14.58,,
21/06/2005,15.4,14.75,,
20/06/2005,15.38,13.85,,
17/06/2005,15.38,14.7,,
16/06/2005,15.28,14.35,,
15/06/2005,15.18,14.03,,
14/06/2005,15.08,14,,
13/06/2005,15.15,13.65,,
10/06/2005,15.23,14.38,,
09/06/2005,15.2,14.2,,
08/06/2005,15.23,14.75,,
07/06/2005,15.25,14.55,,
06/06/2005,15.25,15.3,,
03/06/2005,15.2,14.6,,
02/06/2005,15.18,14.2,,
01/06/2005,15.15,14.3,,
31/05/2005,15.2,14.3,,
30/05/2005,15.23,14.75,,
27/05/2005,15.23,14.75,,
26/05/2005,15.25,13.73,,
25/05/2005,15.23,13.3,,
24/05/2005,15.23,13.75,,
23/05/2005,15.2,14.4,,
20/05/2005,15.25,13.45,,
19/05/2005,15.3,14.38,,
18/05/2005,15.3,14.5,,
17/05/2005,15.4,15.25,,
16/05/2005,15.43,15.15,,
13/05/2005,15.43,14.1,,
12/05/2005,15.35,14.1,,
11/05/2005,15.38,14.5,,
10/05/2005,15.5,14.9,,
09/05/2005,15.43,15.6,,
06/05/2005,15.38,13.9,,
05/05/2005,15.35,14.05,,
04/05/2005,15.35,13.75,,
03/05/2005,15.4,14.65,,
02/05/2005,15.25,13.1,,
29/04/2005,15.25,13.1,,
28/04/2005,15.3,13.7,,
27/04/2005,15.5,14.7,,
26/04/2005,15.5,15.45,,
25/04/2005,15.6,15.95,,
22/04/2005,15.45,15.75,,
21/04/2005,15.6,15.95,,
20/04/2005,15.45,16.6,,
19/04/2005,15.55,15.55,,
18/04/2005,15.5,15.15,,
15/04/2005,15.28,15,,
14/04/2005,15.5,15.1,,
13/04/2005,15.2,14.05,,
12/04/2005,15.05,14.35,,
11/04/2005,16.05,13.7,,
08/04/2005,15,14.45,,
07/04/2005,15.05,14.5,,
06/04/2005,15.28,14.75,,
05/04/2005,15.35,14,,
04/04/2005,15.45,14.55,,
01/04/2005,15.6,14.63,,
31/03/2005,14.85,14.2,,
30/03/2005,14.85,13.7,,
29/03/2005,14.85,14.1,,
28/03/2005,14.9,13.95,,
25/03/2005,14.9,13.95,,
24/03/2005,14.9,13.95,,
23/03/2005,14.9,13.3,,
22/03/2005,14.9,14.05,,
21/03/2005,14.85,13,,
18/03/2005,14.5,13.08,,
17/03/2005,14.65,12.75,,
16/03/2005,14.63,13.6,,
15/03/2005,14.38,13.4,,
14/03/2005,13.95,11.88,,
11/03/2005,14.1,14.3,,
10/03/2005,14.28,13.75,,
09/03/2005,14.63,26.1,,
08/03/2005,14.6,19.25,,
07/03/2005,14.2,18.5,,
04/03/2005,14.75,30,,
03/03/2005,15.1,55.5,,
02/03/2005,14.15,32.15,,
01/03/2005,13.53,29,,
28/02/2005,13.5,24,,
25/02/2005,13.55,27.5,,
24/02/2005,13.2,29.5,,
23/02/2005,13.15,21.25,,
22/02/2005,13.13,20,,
21/02/2005,13.03,16.2,,
18/02/2005,12.93,15.55,,
17/02/2005,13.05,15.55,,
16/02/2005,12.95,15.55,,
15/02/2005,12.85,15.15,,
14/02/2005,12.83,14.65,,
11/02/2005,12.8,13.3,,
10/02/2005,12.85,13.55,,
09/02/2005,12.78,13.58,,
08/02/2005,12.65,13.6,,
07/02/2005,12.7,13.45,,
04/02/2005,12.8,13.25,,
03/02/2005,12.88,13.65,,
02/02/2005,13,13.7,,
01/02/2005,12.98,13.65,,
31/01/2005,13.1,13.85,,
28/01/2005,13,13.75,,
27/01/2005,13.2,14,,
26/01/2005,13.25,14.43,,
25/01/2005,13.33,14.4,,
24/01/2005,13.55,14.6,,
21/01/2005,13.43,15.1,,
20/01/2005,13.3,14,,
19/01/2005,13.1,13.75,,
18/01/2005,13.3,13.9,,
17/01/2005,13.25,14.5,,
14/01/2005,13.13,13.6,,
13/01/2005,13.13,13.45,,
12/01/2005,13,14.4,,
11/01/2005,13.18,14.3,,
10/01/2005,13.43,14.15,,
07/01/2005,13.18,14,,
06/01/2005,13.08,13.9,,
05/01/2005,13.05,14.2,,
04/01/2005,13,14.33,,
03/01/2005,15.25,13.98,,
31/12/2004,15.25,13.98,,
30/12/2004,15.35,13.75,,
29/12/2004,15.48,14.2,,
28/12/2004,15.48,13.5,,
27/12/2004,15.48,13.5,,
24/12/2004,15.48,13.5,,
23/12/2004,15.63,13.5,,
22/12/2004,15.7,14.1,,
21/12/2004,15.9,15.35,,
20/12/2004,15.93,16.4,,
17/12/2004,15.75,16.03,,
16/12/2004,15.75,14.6,,
15/12/2004,15.63,14.8,,
14/12/2004,15.63,14.7,,
13/12/2004,15.6,15.4,,
10/12/2004,15.6,15.15,,
09/12/2004,15.7,14.7,,
08/12/2004,15.38,14.7,,
07/12/2004,15.35,14.7,,
06/12/2004,15.3,13.9,,
03/12/2004,15.25,14.25,,
02/12/2004,15.2,14.9,,
01/12/2004,15.6,14.75,,
30/11/2004,15.65,15,,
29/11/2004,15.65,14.25,,
26/11/2004,15.53,13.1,,
25/11/2004,15.55,14,,
24/11/2004,15.53,13.75,,
23/11/2004,15.4,13.6,,
22/11/2004,15.25,13.5,,
19/11/2004,15.2,13.55,,
18/11/2004,15.25,13.7,,
17/11/2004,15.15,13.53,,
16/11/2004,15.3,13.05,,
15/11/2004,15.41,12.88,,
12/11/2004,15.65,13.1,,
11/11/2004,15.7,12.9,,
10/11/2004,15.83,12.95,,
09/11/2004,15.85,13.3,,
08/11/2004,16.05,12.3,,
05/11/2004,16.05,11.6,,
04/11/2004,16.15,11.9,,
03/11/2004,16.05,11.2,,
02/11/2004,16.18,10.9,,
01/11/2004,16.4,11.05,,
29/10/2004,16.4,11.75,,
28/10/2004,16.73,11.85,,
27/10/2004,17,10.9,,
26/10/2004,16.85,11.75,,
25/10/2004,17,11,,
22/10/2004,17.05,12.35,,
21/10/2004,17.2,11.45,,
20/10/2004,17.3,11.8,,
19/10/2004,17.29,12.05,,
18/10/2004,16.95,12.53,,
15/10/2004,17.08,11.8,,
14/10/2004,17,12.43,,
13/10/2004,16.7,12.5,,
12/10/2004,17.03,12.6,,
11/10/2004,16.65,12.8,,
08/10/2004,16.73,12.38,,
07/10/2004,16.65,12.4,,
06/10/2004,16.55,12.3,,
05/10/2004,16.6,11.95,,
04/10/2004,16.23,12.35,,
01/10/2004,16.16,12.43,,
30/09/2004,14.28,11.98,,
29/09/2004,14.3,12.38,,
28/09/2004,14.45,12.3,,
27/09/2004,14,11.8,,
24/09/2004,14.4,12.35,,
23/09/2004,14.5,12,,
22/09/2004,14.4,12.9,,
21/09/2004,14.45,12.4,,
20/09/2004,14.2,12.35,,
17/09/2004,14.2,12.8,,
16/09/2004,14.05,12.4,,
15/09/2004,14.25,13.35,,
14/09/2004,14.25,13.28,,
13/09/2004,14.13,13.2,,
10/09/2004,14.05,12,,
09/09/2004,13.95,12.3,,
08/09/2004,14.3,12.2,,
07/09/2004,14.3,12.73,,
06/09/2004,14.55,13.55,,
03/09/2004,14.4,13.5,,
02/09/2004,14.4,14.9,,
01/09/2004,14.5,14.6,,
31/08/2004,14.45,14.08,,
30/08/2004,14.5,14.1,,
27/08/2004,14.5,14.1,,
26/08/2004,14.45,14.3,,
25/08/2004,14.6,13.65,,
24/08/2004,14.75,13.5,,
23/08/2004,14.8,12.6,,
20/08/2004,14.8,11.85,,
19/08/2004,14.7,12.1,,
18/08/2004,14.55,11.3,,
17/08/2004,14.6,11.73,,
